Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,txt_1617ApprovedExceptionalCircumstance1ReservedforAdditionallumpsumforschoolsamalgamatedduringFY1516,16-17 Approved Exceptional  Circumstance 1: Reserved for Additional lump sum for schools amalgamated during  FY15-16,Field
Academy Allocations,AY2017/18,CTCs,1617_CTCs_Data,1617_CTCs_Data,Dataset,1617_CTCs_Data,1617_CTCs_Data,lbl1516_pre16_PN,1516_pre16_PN,Static
Academy Allocations,AY2017/18,CTCs,1617_CTCs_Data,1617_CTCs_Data,Dataset,1617_CTCs_Data,1617_CTCs_Data,d1516_pre16_PN,1516_pre16_PN,Field
Academy Allocations,AY2017/18,CTCs,1617_CTCs_Data,1617_CTCs_Data,Dataset,1617_CTCs_Data,1617_CTCs_Data,d1516_post16_PN,1516_post16_PN,Field
Academy Allocations,AY2017/18,CTCs,1617_CTCs_Data,1617_CTCs_Data,Dataset,1617_CTCs_Data,1617_CTCs_Data,lbl1516_post16_PN,1516_post16_PN,Static
Academy Allocations,AY2017/18,CTCs,1617_CTCs_Data,1617_CTCs_Data,Dataset,1617_CTCs_Data,1617_CTCs_Data,lbl1617_pre16_PN,1617_pre16_PN,Static
Academy Allocations,AY2017/18,CTCs,1617_CTCs_Data,1617_CTCs_Data,Dataset,1617_CTCs_Data,1617_CTCs_Data,d1617_pre16_PN,1617_pre16_PN,Field
Academy Allocations,AY2017/18,CTCs,1617_CTCs_Data,1617_CTCs_Data,Dataset,1617_CTCs_Data,1617_CTCs_Data,d1617_post16_PN,1617_post16_PN,Field
Academy Allocations,AY2017/18,CTCs,1617_CTCs_Data,1617_CTCs_Data,Dataset,1617_CTCs_Data,1617_CTCs_Data,lbl1617_post16_PN,1617_post16_PN,Static
Academy Allocations,AY2017/18,CTCs,1617_CTCs_Constants,1617_CTCs_Constants,Dataset,1617_CTCs_Constants,1617_CTCs_Constants,lbl1516Insurancetopupunitvalue,1516 Insurance top up unit value,Static
Academy Allocations,AY2017/18,CTCs,1617_CTCs_Constants,1617_CTCs_Constants,Dataset,1617_CTCs_Constants,1617_CTCs_Constants,d1516Insurancetopupunitvalue,1516 Insurance top up unit value,Field
Academy Allocations,AY2017/18,CTCs,1617_CTCs_Constants,1617_CTCs_Constants,Dataset,1617_CTCs_Constants,1617_CTCs_Constants,d1617Insurancetopupunitvalue,1617 Insurance top up unit value,Field
Academy Allocations,AY2017/18,CTCs,1617_CTCs_Constants,1617_CTCs_Constants,Dataset,1617_CTCs_Constants,1617_CTCs_Constants,lbl1617Insurancetopupunitvalue,1617 Insurance top up unit value,Static
Academy Allocations,AY2017/18,CTCs,1617_CTCs_Constants,1617_CTCs_Constants,Dataset,1617_CTCs_Constants,1617_CTCs_Constants,lbl1617ESGunitvalue,1617 ESG unit value,Static
Academy Allocations,AY2017/18,CTCs,1617_CTCs_Constants,1617_CTCs_Constants,Dataset,1617_CTCs_Constants,1617_CTCs_Constants,d1617ESGunitvalue,1617 ESG unit value,Field
Academy Allocations,AY2017/18,CTCs,1617_CTCs_Constants,1617_CTCs_Constants,Dataset,1617_CTCs_Constants,1617_CTCs_Constants,d1516TotalBaseGrant,1516 Total Base Grant,Field
Academy Allocations,AY2017/18,CTCs,1617_CTCs_Constants,1617_CTCs_Constants,Dataset,1617_CTCs_Constants,1617_CTCs_Constants,lbl1516TotalBaseGrant,1516 Total Base Grant,Static
Academy Allocations,AY2017/18,CTCs,1617_CTCs_Constants,1617_CTCs_Constants,Dataset,1617_CTCs_Constants,1617_CTCs_Constants,lbl1516TotalESG,1516 Total ESG,Static
Academy Allocations,AY2017/18,CTCs,1617_CTCs_Constants,1617_CTCs_Constants,Dataset,1617_CTCs_Constants,1617_CTCs_Constants,d1516TotalESG,1516 Total ESG,Field
Academy Allocations,AY2017/18,CTCs,1617_CTCs_Constants,1617_CTCs_Constants,Dataset,1617_CTCs_Constants,1617_CTCs_Constants,d1516TotalMFG,1516 Total MFG,Field
Academy Allocations,AY2017/18,CTCs,1617_CTCs_Constants,1617_CTCs_Constants,Dataset,1617_CTCs_Constants,1617_CTCs_Constants,lbl1516TotalMFG,1516 Total MFG,Static
