1,2018-04-13 09:06:04.813,812121901,121901,Yarborough Academy,North East Lincolnshire,812,Academy,Academy,0.000000,0.000000,1465241.94,1465241.940000,1465241.942763,1363241.94,1363241.940000,102000.000000,102000.00,102000.000000,0.000000,0.000000,102000.000000,102000.000000,102000.000000
1,2018-04-13 09:06:04.813,320119390,119390,YARDLEY PRIMARY SCHOOL,Waltham Forest,320,Academy,Academy,0.000000,0.000000,1846250.76,1846250.760000,1846250.863459,1756250.76,1756250.760000,90000.000000,90000.00,90000.000000,0.000000,0.000000,90000.000000,90000.000000,90000.000000
1,2018-04-13 09:06:04.813,330123056,123056,Yardleys School,Birmingham,330,Academy,Academy,0.000000,0.000000,6113633.68,6113633.680000,6113633.051831,5240371.68,5240371.680000,873262.000000,873262.00,873262.000000,0.000000,0.000000,873262.000000,150000.000000,150000.000000
1,2018-04-13 09:06:04.813,909513243,132022,Yarlside Academy,Cumbria,909,Academy,Academy,0.000000,0.000000,801072.11,801072.110000,801072.124531,726072.11,726072.110000,75000.000000,75000.00,75000.000000,0.000000,0.000000,75000.000000,75000.000000,75000.000000
1,2018-04-13 09:06:04.813,808129569,129569,Yarm Primary School,Stockton-on-Tees,808,Academy,Academy,0.000000,0.000000,1175934.80,1175934.800000,1175934.347637,1006525.13,1006525.130000,169409.670000,169409.67,169409.670000,0.000000,0.000000,169409.670000,169409.670000,169409.670000
1,2018-04-13 09:06:04.813,330122947,122947,Yarnfield Primary School,Birmingham,330,Academy,Academy,0.000000,0.000000,2694761.55,2694761.550000,2694761.696150,2544761.55,2544761.550000,150000.000000,150000.00,150000.000000,0.000000,0.000000,150000.000000,150000.000000,150000.000000
1,2018-04-13 09:06:04.813,9f9b290049a,139878,Yate Academy,South Gloucestershire,803,Academy,Academy,0.000000,0.000000,3920001.33,3920001.330000,3938129.647120,3752974.85,3752974.850000,167026.480000,167026.48,167026.480000,0.000000,0.000000,167026.480000,167026.480000,167026.480000
1,2018-04-13 09:06:04.813,802505366,140470,Yatton Church of England Junior School,North Somerset,802,Academy,Academy,0.000000,0.000000,1150570.75,482294.040411,1150570.746552,1025552.73,429889.226548,125018.020000,125018.02,52404.813863,11805.041571,4948.414686,52404.813863,125018.020000,52404.813863
1,2018-04-13 09:06:04.813,802505374,140471,Yatton Infant School,North Somerset,802,Academy,Academy,0.000000,0.000000,861687.96,361200.706520,861687.959839,736669.94,308795.892657,125018.020000,125018.02,52404.813863,8487.497960,3557.773117,52404.813863,125018.020000,52404.813863
1,2018-04-13 09:06:04.813,043He118310,119906,Yavneh College,Hertfordshire,919,Academy,Academy,0.000000,0.000000,3784774.30,3784774.300000,3784774.051206,3554316.58,3554316.580000,230457.720000,230457.72,230457.720000,0.000000,0.000000,230457.720000,172190.000000,172190.000000
1,2018-04-13 09:06:04.813,fdd4dfb7c39,134406,Yavneh Primary School,Hertfordshire,919,Academy,Free School,0.000000,0.000000,498013.01,498013.010000,427571.262937,332914.95,332914.950000,165098.060000,165098.06,165098.060000,0.000000,0.000000,165098.060000,157431.000000,157431.000000
1,2018-04-13 09:06:04.813,878119654,119654,YEALMPTON PRIMARY SCHOOL,Devon,878,Academy,Academy,0.000000,0.000000,631778.48,631778.480000,631778.372053,564262.48,564262.480000,67516.000000,67516.00,67516.000000,0.000000,0.000000,67516.000000,67516.000000,67516.000000
1,2018-04-13 09:06:04.813,802505392,131372,Yeo Moor Primary School,North Somerset,802,Academy,Academy,0.000000,0.000000,1321492.47,1321492.470000,1321492.518142,1196474.45,1196474.450000,125018.020000,125018.02,125018.020000,0.000000,0.000000,125018.020000,125018.020000,125018.020000
1,2018-04-13 09:06:04.813,878510007,139508,Yeoford Community Primary School,Devon,878,Academy,Academy,0.000000,0.000000,233442.38,117680.540570,233442.379870,156759.71,79024.072986,76682.666667,76682.67,38656.467584,3496.365338,1762.551294,38656.467584,67516.000000,34035.463014
1,2018-04-13 09:06:04.813,351119578,119578,YESOIDAY HATORAH SCHOOL,Bury,351,Academy,Academy,0.000000,0.000000,2447399.68,2447399.680000,2447399.151530,2322399.68,2322399.680000,125000.000000,125000.00,125000.000000,0.000000,0.000000,125000.000000,125000.000000,125000.000000
1,2018-04-13 09:06:04.813,330501808,133744,Yew Tree Community Junior and Infant School (NC),Birmingham,330,Academy,Academy,0.000000,0.000000,1893567.58,1893567.580000,1893567.535382,1743567.58,1743567.580000,150000.000000,150000.00,150000.000000,0.000000,0.000000,150000.000000,150000.000000,150000.000000
1,2018-04-13 09:06:04.813,909513251,132368,Yewdale School,Cumbria,909,Academy,Academy,0.000000,0.000000,918002.66,918002.660000,918002.644674,843002.66,843002.660000,75000.000000,75000.00,75000.000000,0.000000,0.000000,75000.000000,75000.000000,75000.000000
1,2018-04-13 09:06:04.813,373120453,120453,Yewlands Academy,Sheffield,373,Academy,Academy,0.000000,0.000000,4130740.74,4130740.740000,4130739.815781,3980740.74,3980740.740000,150000.000000,150000.00,150000.000000,0.000000,0.000000,150000.000000,150000.000000,150000.000000
1,2018-04-13 09:06:04.813,816506346,506346,York High School,York,816,Academy,Potential in year openers,0.000000,0.000000,3622407.49,1220701.702110,3622407.489727,3447407.49,1161729.099370,175000.000000,175000.00,58972.602740,19473.406401,6562.271198,58972.602740,175000.000000,58972.602740
1,2018-04-13 09:06:04.813,860508944,133478,Yoxall St Peter's CofE (VC) Primary School,Staffordshire,860,Academy,Academy,0.000000,0.000000,546654.23,546654.230467,546654.144250,449421.12,449421.120000,97233.110467,97233.11,97233.110467,0.000000,0.000000,97233.110467,96400.000000,96400.000000
1,2018-04-13 09:06:04.813,935515571,138164,Yoxford & Peasenhall Primary Academy,Suffolk,935,Academy,Academy,0.000000,0.000000,365964.86,365964.856262,365964.865207,196691.16,196691.160000,169273.696262,169273.70,169273.696262,0.000000,0.000000,169273.696262,114000.000000,114000.000000
1,2018-04-13 09:06:04.813,831122100,122100,Zaytouna Primary School,Derby,831,Academy,Free School,0.000000,0.000000,1217837.35,1217837.350000,1217837.214425,1117837.35,1117837.350000,100000.000000,100000.00,100000.000000,0.000000,0.000000,100000.000000,100000.000000,100000.000000
1,2018-04-13 09:06:04.813,807505567,134144,ZETLAND PRIMARY SCHOOL,Redcar and Cleveland,807,Academy,Academy,0.000000,0.000000,847950.57,847950.570000,847950.611132,697950.57,697950.570000,150000.000000,150000.00,150000.000000,0.000000,0.000000,150000.000000,150000.000000,150000.000000
1,2018-04-13 09:06:04.813,865129864,129864,Zouch Academy,Wiltshire,865,Academy,Academy,0.000000,0.000000,795185.21,795185.210000,795185.322791,710185.21,710185.210000,85000.000000,85000.00,85000.000000,0.000000,0.000000,85000.000000,85000.000000,85000.000000
1,2018-04-13 09:06:04.813,886120620,120620,WILMINGTON PRIMARY SCHOOL,Kent,886,Academy,Academy,0.000000,0.000000,745276.52,745276.520000,745276.426845,613802.77,613802.770000,131473.750000,131473.75,131473.750000,0.000000,0.000000,131473.750000,120000.000000,120000.000000
