1,2018-04-13 08:51:14.280,928514886,124316,Windmill Primary School,Northamptonshire,928,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,203500072,133891,Windrush Primary School,Greenwich,203,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,a500c6ef1ed,132046,Windsor Girls' School,Windsor and Maidenhead,868,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,332118768,119532,Windsor High School and Sixth Form,Dudley,332,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,340c7b798f7,134791,Windsor Park CE Middle School,Staffordshire,860,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,802505345,139501,Windwhistle Primary School,North Somerset,802,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,372123211,123211,Wingfield academy,Rotherham,372,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,203500069,134454,Wingfield Primary School,Greenwich,203,Academy,Potential in year openers,0.000000,0.000000
1,2018-04-13 08:51:14.280,873122047,122047,Winhills Primary Academy,Cambridgeshire,873,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,810505739,122911,Winifred Holtby Academy,Kingston upon Hull City of,810,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,317501606,134497,Winston Way Primary School,Redbridge,317,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,881510690,132288,Winter Gardens Academy,Essex,881,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,306127977,127977,Winterbourne Boys' Academy,Croydon,306,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,22132194b11,140177,Winterbourne International Academy,South Gloucestershire,803,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,372504041,130310,Winterhill School,Rotherham,372,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,813122560,122560,Winterton community Academy,North Lincolnshire,813,Academy,Academy,0.000000,3700.000000
1,2018-04-13 08:51:14.280,837123804,123804,Winton Academy,Bournemouth,837,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,850121884,121884,Winton Community Academy,Hampshire,850,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,837507407,132358,Winton Primary School,Bournemouth,837,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,344999260,120371,Wirral Grammar School for Boys,Wirral,344,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,116Wi113985,120171,Wirral Grammar School for Girls,Wirral,344,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,873509758,133667,Wisbech St Mary CofE Academy,Cambridgeshire,873,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,373504071,132985,Wisewood Community Primary School,Sheffield,373,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,893512582,132323,Wistanstow CofE Primary School,Shropshire,893,Academy,Potential in year openers,0.000000,0.000000
1,2018-04-13 08:51:14.280,895129605,129605,Wistaston Academy,Cheshire East,895,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,895512802,130712,Wistaston Church Lane Academy,Cheshire East,895,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,835507331,131459,Witchampton Church of England First School,Dorset,835,Academy,Academy,5000.000000,6448.598131
1,2018-04-13 08:51:14.280,873120655,120655,WITCHFORD VILLAGE COLLEGE,Cambridgeshire,873,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,925121856,121856,Witham St Hughs Academy,Lincolnshire,925,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,878510158,138919,Witheridge Church of England Primary Academy,Devon,878,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,811505870,131894,Withernsea Primary School,East Riding of Yorkshire,811,Academy,Academy,0.000000,0.000000
